,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
7048,335389,81,edison,2020-11-04T05:51:48Z,south-dakota,430000,227721,363815,370093,0.645,0.328,0
7049,335707,81,edison,2020-11-04T05:56:57Z,south-dakota,430000,227721,363815,370093,0.645,0.329,0
7050,339592,82,edison,2020-11-04T06:01:47Z,south-dakota,430000,227721,363815,370093,0.645,0.329,0
7051,341785,82,edison,2020-11-04T06:06:25Z,south-dakota,430000,227721,363815,370093,0.644,0.329,0
7052,343443,83,edison,2020-11-04T06:15:54Z,south-dakota,430000,227721,363815,370093,0.644,0.33,0
7053,358631,86,edison,2020-11-04T06:20:53Z,south-dakota,430000,227721,363815,370093,0.642,0.331,0
7054,360437,87,edison,2020-11-04T06:30:53Z,south-dakota,430000,227721,363815,370093,0.642,0.332,0
7055,369109,89,edison,2020-11-04T06:35:52Z,south-dakota,430000,227721,363815,370093,0.641,0.333,0
7056,373345,90,edison,2020-11-04T06:50:50Z,south-dakota,430000,227721,363815,370093,0.641,0.332,0
7057,373491,90,edison,2020-11-04T06:55:53Z,south-dakota,430000,227721,363815,370093,0.641,0.332,0
7058,375204,90,edison,2020-11-04T07:01:50Z,south-dakota,430000,227721,363815,370093,0.642,0.331,0
7059,377001,91,edison,2020-11-04T07:05:52Z,south-dakota,430000,227721,363815,370093,0.641,0.332,0
7060,377061,91,edison,2020-11-04T07:10:04Z,south-dakota,430000,227721,363815,370093,0.641,0.332,0
7061,377224,91,edison,2020-11-04T07:11:50Z,south-dakota,430000,227721,363815,370093,0.641,0.332,0
7062,377747,91,edison,2020-11-04T07:15:15Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7063,378160,91,edison,2020-11-04T07:21:49Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7064,378979,91,edison,2020-11-04T07:25:50Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7065,379779,92,edison,2020-11-04T07:45:50Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7066,381097,92,edison,2020-11-04T07:56:50Z,south-dakota,430000,227721,363815,370093,0.641,0.333,0
7067,381611,92,edison,2020-11-04T08:20:53Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7068,381614,92,edison,2020-11-04T15:15:51Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7069,381616,92,edison,2020-11-04T15:20:52Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7070,381617,92,edison,2020-11-04T15:30:53Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7071,381618,92,edison,2020-11-04T15:36:22Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7072,381619,92,edison,2020-11-04T15:45:50Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7073,381621,92,edison,2020-11-04T15:55:51Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7074,381623,92,edison,2020-11-04T16:01:18Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7075,381625,92,edison,2020-11-04T16:11:52Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7076,381627,92,edison,2020-11-04T16:20:51Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7077,381628,92,edison,2020-11-04T17:05:55Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7078,381629,92,edison,2020-11-04T17:11:52Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7079,381630,92,edison,2020-11-04T17:45:58Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7080,381632,92,edison,2020-11-04T18:05:53Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7081,381633,92,edison,2020-11-04T18:11:52Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7082,381638,92,edison,2020-11-04T18:40:57Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7083,381639,92,edison,2020-11-04T20:45:52Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7084,381646,92,edison,2020-11-04T21:11:53Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7085,381647,92,edison,2020-11-04T21:35:51Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7086,381648,92,edison,2020-11-04T21:45:52Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7087,381650,92,edison,2020-11-04T21:51:16Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7088,381652,92,edison,2020-11-04T21:55:52Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7089,381653,92,edison,2020-11-04T23:05:52Z,south-dakota,430000,227721,363815,370093,0.64,0.333,0
7090,422227,99,edison,2020-11-04T23:45:56Z,south-dakota,430000,227721,363815,370093,0.617,0.357,0
7091,422641,99,edison,2020-11-04T23:51:50Z,south-dakota,430000,227721,363815,370093,0.616,0.357,0
7092,422642,99,edison,2020-11-05T14:31:18Z,south-dakota,430000,227721,363815,370093,0.616,0.357,0
7093,422645,99,edison,2020-11-05T14:35:45Z,south-dakota,430000,227721,363815,370093,0.616,0.357,0
7094,422646,99,edison,2020-11-05T15:01:08Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7095,422649,99,edison,2020-11-05T15:01:46Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7096,422654,99,edison,2020-11-05T15:21:10Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7097,422656,99,edison,2020-11-05T15:25:45Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7098,422657,99,edison,2020-11-05T15:31:12Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7099,422659,99,edison,2020-11-05T15:35:45Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7100,422660,99,edison,2020-11-05T15:45:49Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7101,422661,99,edison,2020-11-05T16:55:45Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7102,422662,99,edison,2020-11-05T17:35:45Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7103,422665,99,edison,2020-11-05T17:51:46Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7104,422667,99,edison,2020-11-05T18:41:49Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7105,422668,99,edison,2020-11-05T19:25:42Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7106,422673,99,edison,2020-11-05T22:25:42Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7107,422677,99,edison,2020-11-06T21:10:40Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7108,422678,99,edison,2020-11-06T21:20:38Z,south-dakota,430000,227721,363815,370093,0.618,0.356,0
7109,0,0,edison,2020-11-04T10:00:04Z,tennessee,3060000,1522925,2458577,2508027,0.0,0.0,0
7110,56598,2,edison,2020-11-04T01:06:57Z,tennessee,3060000,1522925,2458577,2508027,0.724,0.264,0
7111,76207,3,edison,2020-11-04T01:07:57Z,tennessee,3060000,1522925,2458577,2508027,0.73,0.258,0
7112,101623,3,edison,2020-11-04T01:09:05Z,tennessee,3060000,1522925,2458577,2508027,0.734,0.255,0
7113,124565,4,edison,2020-11-04T01:10:00Z,tennessee,3060000,1522925,2458577,2508027,0.737,0.252,0
7114,130377,4,edison,2020-11-04T01:10:57Z,tennessee,3060000,1522925,2458577,2508027,0.739,0.25,0
7115,140712,5,edison,2020-11-04T01:12:05Z,tennessee,3060000,1522925,2458577,2508027,0.743,0.246,0
7116,149743,5,edison,2020-11-04T01:12:57Z,tennessee,3060000,1522925,2458577,2508027,0.744,0.246,0
7117,186335,6,edison,2020-11-04T01:13:58Z,tennessee,3060000,1522925,2458577,2508027,0.751,0.237,0
7118,195425,7,edison,2020-11-04T01:14:57Z,tennessee,3060000,1522925,2458577,2508027,0.752,0.237,0
7119,211957,7,edison,2020-11-04T01:15:38Z,tennessee,3060000,1522925,2458577,2508027,0.747,0.241,0
7120,253249,9,edison,2020-11-04T01:15:59Z,tennessee,3060000,1522925,2458577,2508027,0.723,0.266,0
7121,253685,9,edison,2020-11-04T01:16:56Z,tennessee,3060000,1522925,2458577,2508027,0.722,0.266,0
7122,293180,10,edison,2020-11-04T01:18:58Z,tennessee,3060000,1522925,2458577,2508027,0.721,0.267,0
7123,325756,11,edison,2020-11-04T01:19:57Z,tennessee,3060000,1522925,2458577,2508027,0.721,0.267,0
7124,353145,12,edison,2020-11-04T01:20:59Z,tennessee,3060000,1522925,2458577,2508027,0.724,0.264,0
7125,353196,12,edison,2020-11-04T01:21:41Z,tennessee,3060000,1522925,2458577,2508027,0.724,0.264,0
7126,359805,12,edison,2020-11-04T01:22:55Z,tennessee,3060000,1522925,2458577,2508027,0.727,0.262,0
7127,401106,14,edison,2020-11-04T01:23:58Z,tennessee,3060000,1522925,2458577,2508027,0.725,0.263,0
7128,406564,14,edison,2020-11-04T01:24:56Z,tennessee,3060000,1522925,2458577,2508027,0.726,0.262,0
7129,420639,14,edison,2020-11-04T01:25:57Z,tennessee,3060000,1522925,2458577,2508027,0.727,0.261,0
7130,428544,15,edison,2020-11-04T01:26:57Z,tennessee,3060000,1522925,2458577,2508027,0.727,0.26,0
7131,428563,15,edison,2020-11-04T01:27:02Z,tennessee,3060000,1522925,2458577,2508027,0.727,0.26,0
7132,476993,16,edison,2020-11-04T01:27:57Z,tennessee,3060000,1522925,2458577,2508027,0.727,0.261,0
7133,477602,16,edison,2020-11-04T01:28:55Z,tennessee,3060000,1522925,2458577,2508027,0.727,0.26,0
7134,478332,16,edison,2020-11-04T01:29:23Z,tennessee,3060000,1522925,2458577,2508027,0.727,0.26,0
7135,478627,16,edison,2020-11-04T01:29:58Z,tennessee,3060000,1522925,2458577,2508027,0.727,0.26,0
7136,489286,17,edison,2020-11-04T01:30:56Z,tennessee,3060000,1522925,2458577,2508027,0.726,0.261,0
7137,547224,19,edison,2020-11-04T01:32:00Z,tennessee,3060000,1522925,2458577,2508027,0.728,0.259,0
7138,657641,23,edison,2020-11-04T01:33:19Z,tennessee,3060000,1522925,2458577,2508027,0.684,0.303,0
7139,658588,23,edison,2020-11-04T01:33:56Z,tennessee,3060000,1522925,2458577,2508027,0.684,0.303,0
7140,687002,24,edison,2020-11-04T01:34:11Z,tennessee,3060000,1522925,2458577,2508027,0.684,0.303,0
7141,687581,24,edison,2020-11-04T01:34:56Z,tennessee,3060000,1522925,2458577,2508027,0.684,0.303,0
7142,688291,24,edison,2020-11-04T01:36:01Z,tennessee,3060000,1522925,2458577,2508027,0.684,0.303,0
7143,692557,24,edison,2020-11-04T01:36:57Z,tennessee,3060000,1522925,2458577,2508027,0.685,0.302,0
7144,693711,24,edison,2020-11-04T01:37:58Z,tennessee,3060000,1522925,2458577,2508027,0.685,0.302,0
7145,726660,25,edison,2020-11-04T01:38:58Z,tennessee,3060000,1522925,2458577,2508027,0.689,0.298,0
7146,749878,26,edison,2020-11-04T01:40:55Z,tennessee,3060000,1522925,2458577,2508027,0.691,0.295,0
7147,751010,26,edison,2020-11-04T01:41:56Z,tennessee,3060000,1522925,2458577,2508027,0.692,0.295,0
7148,962272,33,edison,2020-11-04T01:49:58Z,tennessee,3060000,1522925,2458577,2508027,0.681,0.305,0
7149,962296,33,edison,2020-11-04T01:50:18Z,tennessee,3060000,1522925,2458577,2508027,0.681,0.305,0
7150,964885,33,edison,2020-11-04T01:50:58Z,tennessee,3060000,1522925,2458577,2508027,0.681,0.305,0
7151,1023089,35,edison,2020-11-04T01:52:04Z,tennessee,3060000,1522925,2458577,2508027,0.686,0.3,0
7152,1034509,36,edison,2020-11-04T01:52:58Z,tennessee,3060000,1522925,2458577,2508027,0.687,0.299,0
7153,1304815,45,edison,2020-11-04T01:54:03Z,tennessee,3060000,1522925,2458577,2508027,0.612,0.372,0
7154,1323620,45,edison,2020-11-04T01:54:58Z,tennessee,3060000,1522925,2458577,2508027,0.615,0.369,0
7155,1323638,45,edison,2020-11-04T01:55:09Z,tennessee,3060000,1522925,2458577,2508027,0.615,0.369,0
7156,1329596,46,edison,2020-11-04T01:55:56Z,tennessee,3060000,1522925,2458577,2508027,0.616,0.368,0
7157,1330670,46,edison,2020-11-04T01:56:24Z,tennessee,3060000,1522925,2458577,2508027,0.616,0.367,0
7158,1335678,46,edison,2020-11-04T01:57:01Z,tennessee,3060000,1522925,2458577,2508027,0.617,0.367,0
7159,1335738,46,edison,2020-11-04T01:57:10Z,tennessee,3060000,1522925,2458577,2508027,0.617,0.367,0
7160,1339476,46,edison,2020-11-04T01:57:57Z,tennessee,3060000,1522925,2458577,2508027,0.617,0.366,0
7161,1649153,57,edison,2020-11-04T02:10:47Z,tennessee,3060000,1522925,2458577,2508027,0.619,0.364,0
7162,1694533,58,edison,2020-11-04T02:13:20Z,tennessee,3060000,1522925,2458577,2508027,0.623,0.36,0
7163,1694556,58,edison,2020-11-04T02:13:48Z,tennessee,3060000,1522925,2458577,2508027,0.623,0.36,0
7164,1769819,61,edison,2020-11-04T02:19:16Z,tennessee,3060000,1522925,2458577,2508027,0.622,0.36,0
7165,1778177,61,edison,2020-11-04T02:19:55Z,tennessee,3060000,1522925,2458577,2508027,0.623,0.36,0
7166,1794686,62,edison,2020-11-04T02:22:04Z,tennessee,3060000,1522925,2458577,2508027,0.624,0.358,0
7167,1796670,62,edison,2020-11-04T02:22:26Z,tennessee,3060000,1522925,2458577,2508027,0.624,0.358,0
7168,1797031,62,edison,2020-11-04T02:22:45Z,tennessee,3060000,1522925,2458577,2508027,0.624,0.358,0
7169,1878947,65,edison,2020-11-04T02:28:17Z,tennessee,3060000,1522925,2458577,2508027,0.629,0.354,0
7170,1899177,65,edison,2020-11-04T02:29:53Z,tennessee,3060000,1522925,2458577,2508027,0.63,0.352,0
7171,2199523,76,edison,2020-11-04T02:30:53Z,tennessee,3060000,1522925,2458577,2508027,0.591,0.391,0
7172,2218099,76,edison,2020-11-04T02:31:35Z,tennessee,3060000,1522925,2458577,2508027,0.592,0.39,0
7173,2226229,77,edison,2020-11-04T02:34:54Z,tennessee,3060000,1522925,2458577,2508027,0.593,0.39,0
7174,2414124,83,edison,2020-11-04T02:46:47Z,tennessee,3060000,1522925,2458577,2508027,0.599,0.383,0
7175,2439439,84,edison,2020-11-04T02:47:28Z,tennessee,3060000,1522925,2458577,2508027,0.6,0.382,0
7176,2448738,84,edison,2020-11-04T02:49:21Z,tennessee,3060000,1522925,2458577,2508027,0.601,0.382,0
7177,2449578,84,edison,2020-11-04T02:49:42Z,tennessee,3060000,1522925,2458577,2508027,0.601,0.382,0
7178,2487769,85,edison,2020-11-04T02:51:39Z,tennessee,3060000,1522925,2458577,2508027,0.603,0.379,0
7179,2487778,85,edison,2020-11-04T02:51:51Z,tennessee,3060000,1522925,2458577,2508027,0.603,0.379,0
7180,2487785,85,edison,2020-11-04T02:54:49Z,tennessee,3060000,1522925,2458577,2508027,0.603,0.379,0
7181,2501095,86,edison,2020-11-04T02:55:34Z,tennessee,3060000,1522925,2458577,2508027,0.603,0.379,0
7182,2598315,89,edison,2020-11-04T02:56:00Z,tennessee,3060000,1522925,2458577,2508027,0.604,0.378,0
7183,2599823,89,edison,2020-11-04T02:57:42Z,tennessee,3060000,1522925,2458577,2508027,0.604,0.378,0
7184,2599880,89,edison,2020-11-04T03:00:18Z,tennessee,3060000,1522925,2458577,2508027,0.604,0.378,0
7185,2673241,92,edison,2020-11-04T03:06:37Z,tennessee,3060000,1522925,2458577,2508027,0.605,0.377,0
7186,2677732,92,edison,2020-11-04T03:08:46Z,tennessee,3060000,1522925,2458577,2508027,0.605,0.376,0
7187,2677811,92,edison,2020-11-04T03:09:05Z,tennessee,3060000,1522925,2458577,2508027,0.605,0.376,0
7188,2679250,92,edison,2020-11-04T03:09:19Z,tennessee,3060000,1522925,2458577,2508027,0.605,0.376,0
7189,2684683,92,edison,2020-11-04T03:11:13Z,tennessee,3060000,1522925,2458577,2508027,0.606,0.376,0
7190,2691070,92,edison,2020-11-04T03:12:33Z,tennessee,3060000,1522925,2458577,2508027,0.606,0.376,0
7191,2696005,93,edison,2020-11-04T03:13:34Z,tennessee,3060000,1522925,2458577,2508027,0.606,0.376,0
7192,2696048,93,edison,2020-11-04T03:14:04Z,tennessee,3060000,1522925,2458577,2508027,0.606,0.376,0
7193,2739774,94,edison,2020-11-04T03:28:42Z,tennessee,3060000,1522925,2458577,2508027,0.608,0.374,0
7194,2740518,94,edison,2020-11-04T03:29:15Z,tennessee,3060000,1522925,2458577,2508027,0.608,0.374,0
7195,2754095,95,edison,2020-11-04T03:29:30Z,tennessee,3060000,1522925,2458577,2508027,0.608,0.374,0
7196,2756863,95,edison,2020-11-04T03:32:41Z,tennessee,3060000,1522925,2458577,2508027,0.608,0.374,0
7197,2763536,95,edison,2020-11-04T03:34:36Z,tennessee,3060000,1522925,2458577,2508027,0.608,0.374,0
7198,2764199,95,edison,2020-11-04T03:34:54Z,tennessee,3060000,1522925,2458577,2508027,0.608,0.374,0
7199,2773295,95,edison,2020-11-04T03:39:07Z,tennessee,3060000,1522925,2458577,2508027,0.608,0.373,0
7200,2784756,96,edison,2020-11-04T03:42:24Z,tennessee,3060000,1522925,2458577,2508027,0.608,0.373,0
7201,2794227,96,edison,2020-11-04T03:43:51Z,tennessee,3060000,1522925,2458577,2508027,0.609,0.373,0
7202,2795509,96,edison,2020-11-04T03:49:33Z,tennessee,3060000,1522925,2458577,2508027,0.609,0.372,0
7203,2801183,96,edison,2020-11-04T03:53:07Z,tennessee,3060000,1522925,2458577,2508027,0.609,0.372,0
7204,2813795,97,edison,2020-11-04T03:54:24Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.371,0
7205,2821108,97,edison,2020-11-04T03:55:33Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.371,0
7206,2828238,97,edison,2020-11-04T03:57:22Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.37,0
7207,2851632,98,edison,2020-11-04T04:00:00Z,tennessee,3060000,1522925,2458577,2508027,0.609,0.372,0
7208,2855620,98,edison,2020-11-04T04:03:41Z,tennessee,3060000,1522925,2458577,2508027,0.609,0.372,0
7209,2857429,98,edison,2020-11-04T04:05:47Z,tennessee,3060000,1522925,2458577,2508027,0.609,0.372,0
7210,2857823,98,edison,2020-11-04T04:13:40Z,tennessee,3060000,1522925,2458577,2508027,0.609,0.372,0
7211,2860095,98,edison,2020-11-04T04:17:22Z,tennessee,3060000,1522925,2458577,2508027,0.609,0.372,0
7212,2876614,99,edison,2020-11-04T04:22:18Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.371,0
7213,2919975,99,edison,2020-11-04T04:23:07Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.37,0
7214,2921517,99,edison,2020-11-04T04:24:02Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.37,0
7215,2922522,99,edison,2020-11-04T04:24:16Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.37,0
7216,2933116,99,edison,2020-11-04T04:24:44Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.369,0
7217,2936095,99,edison,2020-11-04T04:26:53Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7218,2942416,99,edison,2020-11-04T04:29:52Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7219,2946294,99,edison,2020-11-04T04:38:40Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7220,2946346,99,edison,2020-11-04T04:41:57Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7221,2984405,99,edison,2020-11-04T04:44:30Z,tennessee,3060000,1522925,2458577,2508027,0.612,0.368,0
7222,2998064,99,edison,2020-11-04T04:45:13Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.369,0
7223,2999916,99,edison,2020-11-04T04:59:30Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7224,3000314,99,edison,2020-11-04T05:05:11Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7225,3002903,99,edison,2020-11-04T05:09:28Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7226,3005504,99,edison,2020-11-04T05:31:37Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7227,3009856,99,edison,2020-11-04T05:45:31Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.37,0
7228,3010312,99,edison,2020-11-04T05:52:36Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.369,0
7229,3010937,99,edison,2020-11-04T06:44:52Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.37,0
7230,3038244,99,edison,2020-11-04T07:45:15Z,tennessee,3060000,1522925,2458577,2508027,0.607,0.373,0
7231,3047471,99,edison,2020-11-04T09:56:52Z,tennessee,3060000,1522925,2458577,2508027,0.606,0.374,0
7232,3049471,99,edison,2020-11-04T09:57:50Z,tennessee,3060000,1522925,2458577,2508027,0.607,0.374,0
7233,0,0,edison,2020-11-04T10:00:04Z,texas,11300000,4685047,7993851,8969226,0.0,0.0,0
7234,7,0,edison,2020-11-04T00:34:55Z,texas,11300000,4685047,7993851,8969226,0.143,0.857,0
7235,0,0,edison,2020-11-04T00:41:07Z,texas,11300000,4685047,7993851,8969226,0.0,0.0,0
7236,11,0,edison,2020-11-04T00:45:12Z,texas,11300000,4685047,7993851,8969226,0.636,0.364,0
7237,0,0,edison,2020-11-04T00:53:56Z,texas,11300000,4685047,7993851,8969226,0.0,0.0,0
7238,382980,3,edison,2020-11-04T01:01:47Z,texas,11300000,4685047,7993851,8969226,0.529,0.456,0
7239,1180385,10,edison,2020-11-04T01:02:14Z,texas,11300000,4685047,7993851,8969226,0.393,0.594,0
7240,1208318,10,edison,2020-11-04T01:03:35Z,texas,11300000,4685047,7993851,8969226,0.4,0.587,0
7241,1212484,10,edison,2020-11-04T01:06:42Z,texas,11300000,4685047,7993851,8969226,0.401,0.585,0
7242,1218197,10,edison,2020-11-04T01:06:55Z,texas,11300000,4685047,7993851,8969226,0.403,0.583,0
7243,2625107,23,edison,2020-11-04T01:10:38Z,texas,11300000,4685047,7993851,8969226,0.416,0.571,0
7244,2883632,25,edison,2020-11-04T01:12:05Z,texas,11300000,4685047,7993851,8969226,0.421,0.565,0
7245,2897293,25,edison,2020-11-04T01:12:41Z,texas,11300000,4685047,7993851,8969226,0.423,0.564,0
7246,2983271,26,edison,2020-11-04T01:13:12Z,texas,11300000,4685047,7993851,8969226,0.426,0.561,0
7247,3039380,26,edison,2020-11-04T01:15:03Z,texas,11300000,4685047,7993851,8969226,0.432,0.555,0
7248,3047422,26,edison,2020-11-04T01:15:28Z,texas,11300000,4685047,7993851,8969226,0.433,0.553,0
7249,3047423,26,edison,2020-11-04T01:15:55Z,texas,11300000,4685047,7993851,8969226,0.433,0.553,0
7250,3059967,26,edison,2020-11-04T01:16:18Z,texas,11300000,4685047,7993851,8969226,0.435,0.552,0
7251,3758725,32,edison,2020-11-04T01:16:35Z,texas,11300000,4685047,7993851,8969226,0.446,0.541,0
7252,3763956,32,edison,2020-11-04T01:16:58Z,texas,11300000,4685047,7993851,8969226,0.447,0.54,0
